Movie	id_cell	Frame	Intensity	Diameter	Division
8	7	11	34.262	88	0
8	7	12	33.761	56	1
8	7	13	35.816	61	0
8	7	14	35.931	68	0
8	7	15	34.271	77	0
8	7	16	32.368	89	0
8	7	17	30.704	103	0
8	7	18	29.817	60	1
8	7	19	29.067	68	0
8	7	20	27.135	77	0
8	7	21	27.425	48	1
8	7	22	26.677	53	0
8	7	23	24.772	59	0
8	7	24	23.679	68	0
8	7	25	22.89	79	0
8	7	26	25.748	42	1
8	7	27	26.243	46	0
8	7	28	25.763	52	0
8	7	29	24.985	59	0
8	7	30	23.561	71	0
8	7	31	22.604	78	0
8	7	32	23.54	49	1
8	7	33	22.211	57	0
8	7	34	21.777	64	0
8	7	35	21.313	72	0
8	7	36	25.452	41	1
8	7	37	30.399	47	0
8	7	38	36.093	51	0
8	7	39	38.857	57	0
8	7	40	40.974	63	0
8	7	41	42.753	72	0
8	7	42	47.724	81	0
8	7	43	46.982	92	0
8	7	44	48.891	52	1
8	7	45	44.114	60	0
8	7	46	43.339	67	0
8	7	47	41.105	42	1
8	7	48	41.501	46	0
8	7	49	41.724	52	0
8	7	50	42.859	56	0
8	7	51	41.949	63	0
8	7	52	37.395	73	0
8	7	53	37.973	43	1
8	7	54	38.914	50	0
8	7	55	42.752	53	0
8	7	56	43.279	62	0
8	7	57	41.934	69	0
8	7	58	41.074	78	0
8	7	59	41.99	87	0
8	7	60	42.983	53	1
8	7	61	40.773	61	0
8	7	62	39.386	68	0
8	7	63	39.922	78	0
8	7	64	40.208	49	1
8	7	65	40.203	58	0
8	7	66	39.593	65	0
8	7	67	40.383	63	0
8	7	68	39.103	69	0
8	7	69	38.119	82	0
8	7	70	40.291	41	1
8	7	71	38.213	46	0
8	7	72	37.61	54	0
8	7	73	39.228	59	0
8	7	74	41.571	73	0
8	7	75	44.67	50	1
8	7	76	47.222	51	0
8	7	77	48.479	56	0
8	7	78	43.523	63	0
8	7	79	41.278	73	0
8	7	80	42.098	31	1
8	7	81	39.731	35	0
8	7	82	32.463	56	0
8	7	83	31.371	61	0
8	7	84	28.898	65	0
8	7	85	26.888	75	0
8	7	86	26.938	46	1
8	7	87	25.347	51	0
8	7	88	24.67	56	0
8	7	89	24.219	52	0
8	7	90	23.148	60	0
8	7	91	23.632	41	1
8	7	92	22.07	51	0
8	7	93	21.544	54	0
8	7	94	20.748	62	0
8	7	95	19.901	71	0
8	7	96	21.636	42	1
8	7	97	20.827	47	0
8	7	98	20.457	51	0
8	7	99	19.85	56	0
8	7	100	19.501	63	0
8	7	101	19.054	72	0
8	7	102	20.781	42	1
8	7	103	19.994	50	0
8	7	104	19.364	56	0
8	7	105	19.095	63	0
8	7	106	18.566	70	0
8	7	107	17.949	81	0
8	7	108	19.561	50	1
8	7	109	19.818	46	0
8	7	110	18.662	63	0
8	7	111	18.189	71	0
8	7	112	20.075	44	1
8	7	113	19.474	50	0
8	7	114	19.349	54	0
8	7	115	24.219	52	0
8	7	116	23.148	60	0
8	7	117	23.386	43	0
8	7	118	22.27	49	0
8	7	119	21.544	54	0
8	7	120	20.748	62	0
8	7	121	19.901	71	0
8	7	122	21.636	42	1
8	7	123	20.827	47	0
8	7	124	20.457	51	0
8	7	125	19.85	56	0
8	7	126	19.501	63	0
8	7	127	19.054	72	0
8	7	128	18.421	82	0
8	7	129	19.994	50	1
8	7	130	19.364	56	0
8	7	131	19.095	63	0
8	7	132	18.566	70	0
8	7	133	19.748	48	1
8	7	134	19.474	51	0
8	7	135	19.818	46	0
8	7	136	18.662	63	0
8	7	137	18.189	71	0
8	7	138	20.075	44	1
8	7	139	19.564	49	0
8	7	140	18.956	60	0
8	8	1	16.034	200	0
8	8	2	16.248	186	0
8	8	3	17.702	79	1
8	8	4	17.25	90	0
8	8	5	16.964	101	0
8	8	6	18.462	59	1
8	8	7	18.16	66	0
8	8	8	17.779	73	0
8	8	9	19.613	45	1
8	8	10	19.514	46	0
8	8	11	18.972	53	0
8	8	12	18.591	58	0
8	8	13	18.259	64	0
8	8	14	18.01	72	0
8	8	15	19.547	46	1
8	8	16	19.532	46	0
8	8	17	19.002	52	0
8	8	18	18.754	58	0
8	8	19	18.3	66	0
8	8	20	17.825	76	0
8	8	21	17.601	86	0
8	8	22	19.241	51	1
8	8	23	19.026	55	0
8	8	24	18.252	65	0
8	8	25	18.179	69	0
8	8	26	19.701	46	1
8	8	27	19.923	44	0
8	8	28	19.287	50	0
8	8	29	18.822	57	0
8	8	30	18.603	60	0
8	8	31	18.103	68	0
8	8	32	20.002	42	1
8	8	33	19.746	45	0
8	8	34	19.066	54	0
8	8	35	18.572	61	0
8	8	36	18.187	71	0
8	8	37	17.846	82	0
8	8	38	20.501	48	1
8	8	39	23.596	52	0
8	8	40	29.004	58	0
8	8	41	32.78	74	0
8	8	42	36.032	86	0
8	8	43	34.208	50	1
8	8	44	34.376	56	0
8	8	45	32.381	54	0
8	8	46	31.514	60	0
8	8	47	32.27	32	1
8	8	48	28.634	43	0
8	8	49	26.703	49	0
8	8	50	25.41	55	0
8	8	51	24.083	68	0
8	8	52	22.81	74	0
8	8	53	22.071	85	0
8	8	54	21.378	98	0
8	8	55	23.063	50	1
8	8	56	22.41	67	0
8	8	57	22.706	68	0
8	8	58	22.276	78	0
8	8	59	22.096	94	0
8	8	60	24.107	53	1
8	8	61	24.589	57	0
8	8	62	25.833	64	0
8	8	63	27.027	76	0
8	8	64	28.486	44	1
8	8	65	27.484	52	0
8	8	66	26.787	56	0
8	8	67	26.32	64	0
8	8	68	27.716	37	1
8	8	69	27.001	39	0
8	8	70	24.758	49	0
8	8	71	23.741	53	0
8	8	72	22.492	60	0
8	8	73	21.716	67	0
8	8	74	23.221	40	1
8	8	75	22.269	45	0
8	8	76	21.446	52	0
8	8	77	20.826	59	0
8	8	78	20.12	63	0
8	8	79	19.268	73	0
8	8	80	18.637	88	0
8	8	81	20.204	51	1
8	8	82	19.835	51	0
8	8	83	20.202	48	0
8	8	84	19.03	61	0
8	8	85	18.423	71	0
8	8	86	18.043	81	0
8	8	87	17.664	91	0
8	8	88	20.529	42	1
8	8	89	19.286	53	0
8	8	90	18.844	59	0
8	8	91	18.391	67	0
8	8	92	17.844	78	0
8	8	93	20.365	41	1
8	8	94	19.465	49	0
8	8	95	18.893	55	0
8	8	96	18.527	62	0
8	8	97	17.975	72	0
8	8	98	20.355	40	1
8	8	99	19.551	46	0
8	8	100	19.117	52	0
8	8	101	18.745	58	0
8	8	102	18.148	66	0
8	8	103	17.834	77	0
8	8	104	20.122	41	1
8	8	105	19.741	46	0
8	8	106	19.195	51	0
8	8	107	18.63	58	0
8	8	108	17.749	77	0
8	8	109	20.907	36	1
8	8	110	19.893	44	0
8	8	111	19.177	50	0
8	8	112	18.866	55	0
8	8	113	17.907	71	0
8	8	114	17.796	79	0
8	8	115	19.286	53	1
8	8	116	18.844	59	0
8	8	117	18.391	67	0
8	8	118	17.844	78	0
8	8	119	20.365	41	1
8	8	120	19.465	49	0
8	8	121	18.893	55	0
8	8	122	18.527	62	0
8	8	123	17.975	72	0
8	8	124	20.355	40	1
8	8	125	19.551	46	0
8	8	126	19.117	52	0
8	8	127	18.745	58	0
8	8	128	18.148	66	0
8	8	129	20.394	40	1
8	8	130	20.122	41	0
8	8	131	19.741	46	0
8	8	132	19.111	52	0
8	8	133	18.764	56	0
8	8	134	17.781	76	0
8	8	135	20.595	38	1
8	8	136	19.893	44	0
8	8	137	19.177	50	0
8	8	138	18.866	55	0
8	8	139	17.907	71	0
8	8	140	17.796	79	0
8	9	1	17.135	102	0
8	9	2	18.513	63	1
8	9	3	18.095	71	0
8	9	4	17.579	80	0
8	9	5	17.212	92	0
8	9	6	18.497	59	1
8	9	7	18.351	63	0
8	9	8	17.952	70	0
8	9	9	17.656	79	0
8	9	10	17.221	91	0
8	9	11	18.517	60	1
8	9	12	18.373	62	0
8	9	13	17.929	70	0
8	9	14	17.682	80	0
8	9	15	19.287	49	1
8	9	16	18.593	57	0
8	9	17	18.315	62	0
8	9	18	17.978	71	0
8	9	19	17.676	80	0
8	9	20	17.207	93	0
8	9	21	18.663	57	1
8	9	22	18.274	64	0
8	9	23	17.947	72	0
8	9	24	19.289	48	1
8	9	25	19.039	52	0
8	9	26	18.694	57	0
8	9	27	18.301	65	0
8	9	28	17.905	73	0
8	9	29	20.061	42	1
8	9	30	19.212	51	0
8	9	31	18.738	56	0
8	9	32	18.378	62	0
8	9	33	17.985	72	0
8	9	34	19.802	45	1
8	9	35	19.315	49	0
8	9	36	18.851	56	0
8	9	37	18.374	64	0
8	9	38	17.903	73	0
8	9	39	19.547	46	1
8	9	40	19.177	50	0
8	9	41	18.877	56	0
8	9	42	18.522	63	0
8	9	43	17.999	72	0
8	9	44	19.799	45	1
8	9	45	19.316	49	0
8	9	46	19.165	54	0
8	9	47	18.668	61	0
8	9	48	20.547	39	1
8	9	49	20.261	41	0
8	9	50	19.87	44	0
8	9	51	19.448	49	0
8	9	52	18.832	55	0
8	9	53	18.602	60	0
8	9	54	18.224	68	0
8	9	55	17.845	75	0
8	9	56	17.509	85	0
8	9	57	19.076	52	1
8	9	58	18.933	55	0
8	9	59	18.46	63	0
8	9	60	17.964	70	0
8	9	61	17.697	80	0
8	9	62	19.253	50	1
8	9	63	18.844	54	0
8	9	64	18.462	60	0
8	9	65	18.25	66	0
8	9	66	17.847	75	0
8	9	67	17.394	86	0
8	9	68	18.839	54	1
8	9	69	18.594	59	0
8	9	70	18.172	66	0
8	9	71	17.729	76	0
8	9	72	17.368	85	0
8	9	73	17.205	96	0
8	9	74	18.918	54	1
8	9	75	18.46	61	0
8	9	76	18.083	69	0
8	9	77	19.541	48	1
8	9	78	19.606	48	0
8	9	79	19.05	52	0
8	9	80	18.771	58	0
8	9	81	18.593	62	0
8	9	82	18.093	69	0
8	9	83	17.775	79	0
8	9	84	19.816	45	1
8	9	85	19.283	50	0
8	9	86	19.04	53	0
8	9	87	18.607	59	0
8	9	88	18.337	67	0
8	9	89	17.897	76	0
8	9	90	19.465	49	1
8	9	91	18.822	57	0
8	9	92	18.434	63	0
8	9	93	18.132	71	0
8	9	94	19.522	48	1
8	9	95	19.2	51	0
8	9	96	18.834	57	0
8	9	97	18.408	63	0
8	9	98	18.122	70	0
8	9	99	17.747	78	0
8	9	100	17.658	84	0
8	9	101	17.453	96	0
8	9	102	17.071	106	0
8	9	103	16.934	122	0
8	9	104	18.071	71	1
8	9	105	17.805	83	0
8	9	106	19.56	47	1
8	9	107	19.092	52	0
8	9	108	18.777	57	0
8	9	109	18.316	64	0
8	9	110	17.987	72	0
8	9	111	17.603	80	0
8	9	112	19.376	49	1
8	9	113	20.088	42	0
8	9	114	19.456	50	0
8	9	115	17.897	76	0
8	9	116	19.382	50	1
8	9	117	18.822	57	0
8	9	118	18.38	64	0
8	9	119	18.171	70	0
8	9	120	19.932	44	1
8	9	121	19.2	51	0
8	9	122	18.834	57	0
8	9	123	18.408	63	0
8	9	124	18.122	70	0
8	9	125	17.747	78	0
8	9	126	17.658	84	0
8	9	127	17.453	96	0
8	9	128	17.071	106	0
8	9	129	16.934	122	0
8	9	130	18.03	72	1
8	9	131	17.805	83	0
8	9	132	19.464	48	1
8	9	133	19.092	52	0
8	9	134	18.712	58	0
8	9	135	18.316	64	0
8	9	136	17.987	72	0
8	9	137	19.769	44	1
8	9	138	19.376	49	0
8	9	139	20.088	42	0
8	9	140	19.456	50	0
8	10	1	38.174	31	0
8	10	2	41.108	39	0
8	10	3	39.588	44	0
8	10	4	39.785	50	0
8	10	5	36.947	58	0
8	10	6	34.39	67	0
8	10	7	31.428	77	0
8	10	8	31.881	40	1
8	10	9	32.095	43	0
8	10	10	29.539	52	0
8	10	11	28.687	64	0
8	10	12	26.84	73	0
8	10	13	26.006	84	0
8	10	14	24.654	94	0
8	10	15	25.711	50	1
8	10	16	24.895	55	0
8	10	17	24.012	67	0
8	10	18	23.097	77	0
8	10	19	22.708	87	0
8	10	20	21.551	101	0
8	10	21	22.212	67	1
8	10	22	21.602	71	0
8	10	23	20.451	84	0
8	10	24	19.729	101	0
8	10	25	19.452	111	0
8	10	26	19.792	136	0
8	10	27	20.954	157	0
8	10	28	23.067	135	0
8	10	29	24.581	152	0
8	10	30	25.735	142	0
8	10	31	26.643	156	0
8	10	32	28.829	184	0
8	10	33	29.203	59	1
8	10	34	33.728	58	0
8	10	35	41.331	71	0
8	10	36	55.151	44	1
8	10	37	59.354	50	0
8	10	38	62.525	53	0
8	10	39	59.68	61	0
8	10	40	59.729	67	0
8	10	41	59.811	75	0
8	10	42	69.01	43	1
8	10	43	72.903	46	0
8	10	44	82.712	52	0
8	10	45	78.972	58	0
8	10	46	79.703	66	0
8	10	47	74.901	74	0
8	10	48	69.177	82	0
8	10	49	62.947	93	0
8	10	50	63.727	44	1
8	10	51	62.685	46	0
8	10	52	55.094	57	0
8	10	53	52.398	66	0
8	10	54	45.919	81	0
8	10	55	41.205	47	1
8	10	56	37.573	55	0
8	10	57	35.213	56	0
8	10	58	31.602	67	0
8	10	59	29.912	42	1
8	10	60	28.438	47	0
8	10	61	27.576	46	0
8	10	62	26.189	51	0
8	10	63	25.62	59	0
8	10	64	26.872	69	0
8	10	65	32.486	40	1
8	10	66	36.292	43	0
8	10	67	38.416	48	0
8	10	68	38.631	55	0
8	10	69	39.42	64	0
8	10	70	40.558	38	1
8	10	71	39.373	41	0
8	10	72	37.893	49	0
8	10	73	39.429	52	0
8	10	74	41.209	58	0
8	10	75	44.707	36	1
8	10	76	45.861	42	0
8	10	77	49.974	48	0
8	10	78	51.047	52	0
8	10	79	56.225	58	0
8	10	80	56.461	63	0
8	10	81	58.325	71	0
8	10	82	55.931	80	0
8	10	83	60.749	88	0
8	10	84	57.779	103	0
8	10	85	56.099	119	0
8	10	86	58.273	133	0
8	10	87	56.997	149	0
8	10	88	56.293	56	1
8	10	89	58.394	57	0
8	10	90	59.117	63	0
8	10	91	59.093	70	0
8	10	92	61.403	76	0
8	10	93	59.526	43	1
8	10	94	60.433	44	0
8	10	95	58.787	51	0
8	10	96	56.709	58	0
8	10	97	53.462	65	0
8	10	98	52.086	73	0
8	10	99	49.461	85	0
8	10	100	54.528	52	1
8	10	101	57.35	53	0
8	10	102	55.653	63	0
8	10	103	53.249	73	0
8	10	104	49.177	44	1
8	10	105	49.917	45	0
8	10	106	50.967	48	0
8	10	107	46.305	54	0
8	10	108	45.936	61	0
8	10	109	42.826	72	0
8	10	110	44.39	80	0
8	10	111	43.206	92	0
8	10	112	46.208	59	1
8	10	113	47.207	65	0
8	10	114	47.879	72	0
8	10	115	58.143	58	0
8	10	116	59.117	63	0
8	10	117	59.093	70	0
8	10	118	61.403	76	0
8	10	119	59.282	45	1
8	10	120	60.433	44	0
8	10	121	58.787	51	0
8	10	122	56.954	57	0
8	10	123	53.462	65	0
8	10	124	52.086	73	0
8	10	125	50.253	44	1
8	10	126	54.528	52	0
8	10	127	57.612	52	0
8	10	128	55.653	63	0
8	10	129	53.453	72	0
8	10	130	49.305	43	1
8	10	131	49.917	45	0
8	10	132	50.967	48	0
8	10	133	46.305	54	0
8	10	134	46.119	60	0
8	10	135	42.826	72	0
8	10	136	44.39	80	0
8	10	137	43.545	52	1
8	10	138	46.208	59	0
8	10	139	47.207	65	0
8	10	140	47.879	72	0
8	11	1	18.035	70	0
8	11	2	17.947	76	0
8	11	3	19.828	45	1
8	11	4	19.073	51	0
8	11	5	18.699	56	0
8	11	6	18.261	64	0
8	11	7	18.034	70	0
8	11	8	17.607	79	0
8	11	9	19.338	48	1
8	11	10	18.73	55	0
8	11	11	18.412	62	0
8	11	12	17.927	71	0
8	11	13	17.504	83	0
8	11	14	17.264	96	0
8	11	15	16.843	112	0
8	11	16	16.58	128	0
8	11	17	16.373	148	0
8	11	18	16.39	174	0
8	11	19	18.906	56	1
8	11	20	19.03	58	0
8	11	21	20.06	66	0
8	11	22	21.964	74	0
8	11	23	25.265	42	1
8	11	24	25.81	48	0
8	11	25	25.665	55	0
8	11	26	27.021	61	0
8	11	27	33.337	30	1
8	11	28	36.193	36	0
8	11	29	38.598	41	0
8	11	30	39.545	48	0
8	11	31	40.057	55	0
8	11	32	47.895	29	1
8	11	33	48.644	34	0
8	11	34	57.069	36	0
8	11	35	58.103	39	0
8	11	36	61.108	43	0
8	11	37	57.277	50	0
8	11	38	53.525	57	0
8	11	39	47.426	67	0
8	11	40	47.049	34	1
8	11	41	45.758	40	0
8	11	42	46.685	46	0
8	11	43	43.425	51	0
8	11	44	41.559	58	0
8	11	45	38.683	70	0
8	11	46	40.745	84	0
8	11	47	42.117	86	0
8	11	48	41.393	101	0
8	11	49	43.112	52	1
8	11	50	40.911	70	0
8	11	51	41.205	79	0
8	11	52	38.267	91	0
8	11	53	37.886	102	0
8	11	54	37.281	62	1
8	11	55	36.086	68	0
8	11	56	34.958	78	0
8	11	57	32.97	89	0
8	11	58	31.019	98	0
8	11	59	31.154	52	1
8	11	60	29.168	61	0
8	11	61	27.724	72	0
8	11	62	27.866	83	0
8	11	63	30.034	95	0
8	11	64	31.647	106	0
8	11	65	32.229	116	0
8	11	66	31.517	64	1
8	11	67	30.223	76	0
8	11	68	30.229	86	0
8	11	69	32.322	51	1
8	11	70	35.012	58	0
8	11	71	38.382	60	0
8	11	72	39.421	68	0
8	11	73	40.086	86	0
8	11	74	43.997	97	0
8	11	75	55.097	58	1
8	11	76	65.915	63	0
8	11	77	76.12	69	0
8	11	78	72.108	79	0
8	11	79	74.055	89	0
8	11	80	68.748	102	0
8	11	81	66.127	60	1
8	11	82	57.324	68	0
8	11	83	52.008	78	0
8	11	84	46.129	48	1
8	11	85	42.494	50	0
8	11	86	39.765	56	0
8	11	87	36.341	64	0
8	11	88	41.007	36	1
8	11	89	44.232	41	0
8	11	90	50.876	48	0
8	11	91	54.302	51	0
8	11	92	52.635	64	0
8	11	93	53.186	62	0
8	11	94	53.639	71	0
8	11	95	52.73	84	0
8	11	96	53.763	94	0
8	11	97	52.198	107	0
8	11	98	52.757	118	0
8	11	99	48.321	74	1
8	11	100	50.33	81	0
8	11	101	48.903	96	0
8	11	102	49.314	105	0
8	11	103	50.068	115	0
8	11	104	47.726	127	0
8	11	105	45.845	153	0
8	11	106	44.039	89	1
8	11	107	38.515	100	0
8	11	108	38.73	108	0
8	11	109	32.974	61	1
8	11	110	33.654	146	0
8	11	111	30.521	168	0
8	11	112	30.261	193	0
8	11	113	29.73	166	0
8	11	114	29.671	82	1
8	11	115	43.659	46	1
8	11	116	49.16	53	0
8	11	117	51.996	56	0
8	11	118	51.713	64	0
8	11	119	50.239	74	0
8	11	120	51.627	82	0
8	11	121	52.469	86	0
8	11	122	52.842	96	0
8	11	123	50.879	114	0
8	11	124	51.591	124	0
8	11	125	47.544	78	1
8	11	126	49.335	86	0
8	11	127	48.563	97	0
8	11	128	47.736	108	0
8	11	129	49.041	120	0
8	11	130	46.509	137	0
8	11	131	45.484	155	0
8	11	132	43.01	92	1
8	11	133	38.515	100	0
8	11	134	37.841	117	0
8	11	135	33.831	127	0
8	11	136	33.512	144	0
8	11	137	31.006	163	0
8	11	138	30.672	189	0
8	11	139	29.866	160	0
8	11	140	32.141	179	0
9	0	1	19.258	60	0
9	0	2	18.966	67	0
9	0	3	20.991	41	1
9	0	4	20.336	48	0
9	0	5	19.749	54	0
9	0	6	19.411	61	0
9	0	7	18.466	78	0
9	0	8	20.471	45	1
9	0	9	20.436	46	0
9	0	10	20.024	50	0
9	0	11	19.994	49	0
9	0	12	19.606	57	0
9	0	13	18.801	72	0
9	0	14	20.645	42	1
9	0	15	20.408	46	0
9	0	16	19.994	51	0
9	0	17	19.598	57	0
9	0	18	19.068	64	0
9	0	19	20.676	43	1
9	0	20	20.514	46	0
9	0	21	19.971	51	0
9	0	22	19.736	56	0
9	0	23	19.413	62	0
9	0	24	21.177	41	1
9	0	25	20.255	48	0
9	0	26	20.198	49	0
9	0	27	20.019	53	0
9	0	28	19.543	60	0
9	0	29	19.108	66	0
9	0	30	18.69	76	0
9	0	31	20.409	49	1
9	0	32	20.019	54	0
9	0	33	19.667	59	0
9	0	34	19.344	65	0
9	0	35	19.074	73	0
9	0	36	18.933	81	0
9	0	37	19.781	56	1
9	0	38	19.839	58	0
9	0	39	19.552	63	0
9	0	40	19.056	71	0
9	0	41	19.353	67	0
9	0	42	20.86	47	0
9	0	43	20.414	51	0
9	0	44	19.818	58	0
9	0	45	22.318	34	1
9	0	46	21.496	38	0
9	0	47	46.121	7	1
9	0	48	20.574	47	0
9	0	49	20.025	52	0
9	0	50	23.644	27	1
9	0	51	22.464	33	0
9	0	52	22.924	31	0
9	0	53	21.889	36	0
9	0	54	21.695	38	0
9	0	55	21.3	44	0
9	0	56	21.887	51	0
9	0	57	27.76	60	0
9	0	58	39.538	33	1
9	0	59	51.323	37	0
9	0	60	59.955	38	0
9	0	61	62.591	45	0
9	0	62	55.384	59	0
9	0	63	55.176	66	0
9	0	64	53.259	64	0
9	0	65	53.644	34	1
9	0	66	47.09	48	0
9	0	67	46.978	55	0
9	0	68	45.172	61	0
9	0	69	45.765	65	0
9	0	70	45.039	72	0
9	0	71	49.509	34	1
9	0	72	51.323	39	0
9	0	73	53.59	46	0
9	0	74	58.788	52	0
9	0	75	67.073	57	0
9	0	76	67.866	65	0
9	0	77	67.869	83	0
9	0	78	64.792	96	0
9	0	79	67.59	53	1
9	0	80	63.675	59	0
9	0	81	65.291	66	0
9	0	82	65.648	64	0
9	0	83	64.653	73	0
9	0	84	60.098	85	0
9	0	85	52.367	109	0
9	0	86	52.294	108	0
9	0	87	46.12	133	0
9	0	88	43.093	75	1
9	0	89	39.823	85	0
9	0	90	39.07	93	0
9	0	91	40.788	103	0
9	0	92	42.665	116	0
9	0	93	45.85	130	0
9	0	94	45.66	146	0
9	0	95	43.851	77	1
9	0	96	44.407	54	0
9	0	97	49.098	154	0
9	0	98	53.867	173	0
9	0	99	53.009	197	0
9	0	100	48.295	57	1
9	0	101	52.864	64	0
9	0	102	52.093	71	0
9	0	103	55.78	76	0
9	0	104	52.532	76	0
9	0	105	53.935	76	0
9	0	106	53.287	75	0
9	0	107	48.756	76	0
9	0	108	47.892	77	0
9	0	109	46.666	74	0
9	0	110	43.757	75	0
9	0	111	40.865	75	0
9	0	112	40.134	74	0
9	0	113	38.033	75	0
9	0	114	36.225	74	0
9	0	115	40.242	86	0
9	0	116	39.07	93	0
9	0	117	40.788	103	0
9	0	118	42.665	116	0
9	0	119	45.978	129	0
9	0	120	45.66	146	0
9	0	121	45.37	164	0
9	0	122	46.732	188	0
9	0	123	49.162	153	0
9	0	124	53.956	172	0
9	0	125	53.009	197	0
9	0	126	48.295	57	1
9	0	127	52.864	64	0
9	0	128	52.241	70	0
9	0	129	55.78	76	0
9	0	130	52.532	76	0
9	0	131	53.935	76	0
9	0	132	53.287	75	0
9	0	133	48.886	75	0
9	0	134	47.892	77	0
9	0	135	46.666	74	0
9	0	136	43.757	75	0
9	0	137	40.865	75	0
9	0	138	40.134	74	0
9	0	139	38.033	75	0
9	0	140	36.225	74	0
9	1	1	19.925	50	0
9	1	2	19.606	54	0
9	1	3	19.302	61	0
9	1	4	18.971	69	0
9	1	5	18.512	80	0
9	1	6	20.208	49	1
9	1	7	19.551	55	0
9	1	8	19.315	62	0
9	1	9	18.922	72	0
9	1	10	20.512	45	1
9	1	11	19.959	50	0
9	1	12	19.671	56	0
9	1	13	19.257	63	0
9	1	14	18.756	70	0
9	1	15	20.006	50	0
9	1	16	19.616	57	0
9	1	17	19.126	64	0
9	1	18	18.66	71	0
9	1	19	18.364	80	0
9	1	20	20.274	47	1
9	1	21	19.648	53	0
9	1	22	19.514	57	0
9	1	23	19.13	66	0
9	1	24	18.826	77	0
9	1	25	20.133	50	1
9	1	26	19.664	56	0
9	1	27	20.035	55	0
9	1	28	23.12	30	1
9	1	29	21.006	42	0
9	1	30	20.299	50	0
9	1	31	19.884	59	0
9	1	32	19.387	67	0
9	1	33	19.001	74	0
9	1	34	18.608	84	0
9	1	35	18.355	95	0
9	1	36	20.279	51	1
9	1	37	19.197	64	0
9	1	38	19.061	72	0
9	1	39	18.79	78	0
9	1	40	19.999	52	1
9	1	41	19.855	53	0
9	1	42	19.719	60	0
9	1	43	17.755	144	0
9	1	44	19.434	63	1
9	1	45	22.332	34	1
9	1	46	20.482	46	0
9	1	47	20.58	45	0
9	1	48	19.95	54	0
9	1	49	19.385	62	0
9	1	50	21.45	37	1
9	1	51	21.09	41	0
9	1	52	20.61	45	0
9	1	53	19.935	50	0
9	1	54	19.589	56	0
9	1	55	19.557	59	0
9	1	56	21.327	39	1
9	1	57	20.656	43	0
9	1	58	20.191	48	0
9	1	59	20.017	53	0
9	1	60	19.601	60	0
9	1	61	21.873	35	1
9	1	62	21.006	40	0
9	1	63	20.868	44	0
9	1	64	20.292	50	0
9	1	65	19.805	55	0
9	1	66	19.542	61	0
9	1	67	19.43	69	0
9	1	68	21.834	37	1
9	1	69	21.04	41	0
9	1	70	21.011	44	0
9	1	71	20.421	50	0
9	1	72	19.572	58	0
9	1	73	19.13	66	0
9	1	74	19.013	77	0
9	1	75	21.129	43	1
9	1	76	20.445	47	0
9	1	77	20.212	51	0
9	1	78	19.903	56	0
9	1	79	19.652	63	0
9	1	80	18.859	72	0
9	1	81	18.716	82	0
9	1	82	18.481	92	0
9	1	83	20.231	54	1
9	1	84	20.266	51	0
9	1	85	23.05	31	1
9	1	86	22.161	36	0
9	1	87	20.826	43	0
9	1	88	20.515	48	0
9	1	89	19.617	63	0
9	1	90	21.895	38	1
9	1	91	23.913	41	0
9	1	92	28.337	41	0
9	1	93	35.439	50	0
9	1	94	44.157	51	0
9	1	95	52.522	58	0
9	1	96	55.128	37	1
9	1	97	61.586	33	0
9	1	98	64.205	39	0
9	1	99	58.798	43	0
9	1	100	54.73	51	0
9	1	101	57.148	54	0
9	1	102	55.404	61	0
9	1	103	55.904	68	0
9	1	104	53.63	44	1
9	1	105	54.339	46	0
9	1	106	53.546	51	0
9	1	107	52.405	57	0
9	1	108	56.354	65	0
9	1	109	56.183	75	0
9	1	110	57.046	86	0
9	1	111	58.304	48	1
9	1	112	63.601	51	0
9	1	113	62.129	59	0
9	1	114	57.433	69	0
9	1	115	19.524	65	0
9	1	116	21.638	40	1
9	1	117	23.79	41	0
9	1	118	27.036	48	0
9	1	119	34.762	52	0
9	1	120	44.122	54	0
9	1	121	51.45	61	0
9	1	122	54.944	35	1
9	1	123	60.462	37	0
9	1	124	64.516	38	0
9	1	125	58.798	43	0
9	1	126	54.319	50	0
9	1	127	57.148	54	0
9	1	128	55.404	61	0
9	1	129	55.904	68	0
9	1	130	54.45	78	0
9	1	131	54.339	46	1
9	1	132	53.546	51	0
9	1	133	52.11	58	0
9	1	134	56.354	65	0
9	1	135	56.183	75	0
9	1	136	56.442	45	1
9	1	137	58.304	48	0
9	1	138	63.601	51	0
9	1	139	62.129	59	0
9	1	140	57.204	68	0
9	2	1	20.236	70	0
9	2	2	19.822	81	0
9	2	3	23.738	40	1
9	2	4	26.045	53	0
9	2	5	29.171	52	0
9	2	6	32.299	66	0
9	2	7	34.772	77	0
9	2	8	37.11	87	0
9	2	9	39.164	50	1
9	2	10	38.384	55	0
9	2	11	37.335	62	0
9	2	12	38.534	68	0
9	2	13	40.899	78	0
9	2	14	39.107	45	1
9	2	15	38.466	47	0
9	2	16	36.404	56	0
9	2	17	34.945	62	0
9	2	18	31.745	70	0
9	2	19	31.979	79	0
9	2	20	31.948	43	1
9	2	21	29.495	47	0
9	2	22	28.822	54	0
9	2	23	26.47	61	0
9	2	24	25.871	69	0
9	2	25	24.471	79	0
9	2	26	24.424	89	0
9	2	27	28.338	102	0
9	2	28	33.122	115	0
